Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,Subperiods,Hours_per_period,Sub_Weights,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5
,,,,,,,5341,120.3734912,107.9172537,97.36003367,38.04114903,6.682689263
,,,,,,,5342,119.1082915,107.8543154,97.35703095,39.23503617,6.892419435
,,,,,,,5343,122.8212537,107.4520577,101.2515524,38.87975072,6.830006434
,,,,,,,5344,122.9608815,108.5439,99.61507269,39.38227158,6.918284282
,,,,,,,5345,121.1913117,106.2452847,98.79533147,38.7965307,6.815387173
,,,,,,,5346,118.025463,103.4431631,99.41088807,39.18062308,6.882860687
,,,,,,,5347,116.395521,104.0862281,105.3983019,43.04075145,7.560969501
,,,,,,,5348,119.2963617,108.5958925,108.5871853,50.13365732,8.806980389
,,,,,,,5349,121.9435926,107.9364088,104.3773788,50.28089273,8.832845236
,,,,,,,5350,121.5930981,105.9907951,105.7946603,50.33210505,8.841841704
,,,,,,,5351,122.5419979,104.68551,102.7769317,47.53143148,8.349847333
,,,,,,,5352,122.3510781,102.3868946,98.37795408,46.35674896,8.143490836
,,,,,,,5353,125.8702709,98.33968976,96.7294635,42.8775122,7.532293257
,,,,,,,5354,123.892684,96.16695098,94.89180187,42.04851282,7.386662923
,,,,,,,5355,124.2460281,95.45821125,92.84395019,41.42116194,7.276456184
,,,,,,,5356,125.4057944,94.51960999,91.20446776,40.42252176,7.101025048
,,,,,,,5357,123.949675,94.95196859,92.98808051,39.72155318,6.977885886
,,,,,,,5358,122.4080691,97.50780993,94.01500907,39.8143755,6.994191985
,,,,,,,5359,123.7929498,99.43700494,97.61226173,36.95928884,6.492638865
,,,,,,,5360,119.6497058,101.0679273,99.92435234,35.9254402,6.311022657
,,,,,,,5361,118.2961701,103.785219,99.73818401,36.5719957,6.424603072
,,,,,,,5362,120.4048362,107.5916165,94.99089147,36.44076413,6.401549622
,,,,,,,5363,122.4223168,107.3261812,92.95805336,38.97577381,6.846874813
,,,,,,,5364,123.5108445,106.5873405,90.3757184,38.87654995,6.829444155
,,,,,,,5365,123.8841354,106.7816282,92.96405879,37.82029592,6.643891992
,,,,,,,5366,122.5533961,106.7050077,92.46560809,39.01098228,6.853059885
,,,,,,,5367,126.3603933,106.3164323,92.85596105,38.65569683,6.790646885
,,,,,,,5368,126.4772248,107.3891194,93.97597378,39.14861538,6.877237894
,,,,,,,5369,124.6791595,105.1342872,98.16175859,38.56927605,6.775465344
,,,,,,,5370,121.5047621,102.3868946,96.39616213,38.95336842,6.842938858
,,,,,,,5371,119.8092805,103.0655334,99.47394508,42.80069372,7.518798555
,,,,,,,5372,122.8810942,107.5122595,106.2150404,49.8391865,8.755250695
,,,,,,,5373,125.7933331,106.8555123,103.7678276,49.98642191,8.781115542
,,,,,,,5374,125.4000953,104.9290537,102.1883995,50.03763423,8.79011201
,,,,,,,5375,126.3148005,103.6456602,100.3867705,47.2433622,8.299242197
,,,,,,,5376,126.0098988,101.3744093,96.08387976,46.09108507,8.096821656
,,,,,,,5377,126.6880914,97.33541378,96.79252052,41.40515809,7.273644788
,,,,,,,5378,125.7933331,95.1982488,94.47442448,40.54735178,7.12295394
,,,,,,,5379,125.1037423,94.49224552,96.49525173,39.70234856,6.97451221
,,,,,,,5380,125.1265387,93.56459004,95.04494034,39.04939152,6.859807236
,,,,,,,5381,125.0752468,93.9887393,95.11100007,38.11156597,6.695059407
,,,,,,,5382,122.40237,96.51447973,100.9843108,37.84590207,6.648390226
,,,,,,,5383,118.0539585,98.39989159,101.4287126,35.26928239,6.195755405
,,,,,,,5384,116.5294498,99.99797654,99.35984191,34.55230995,6.069804846
,,,,,,,5385,113.8679712,102.6742215,98.81635048,34.60992381,6.079925873
,,,,,,,5386,113.3721497,106.4340995,97.5852373,34.77636384,6.109164395
,,,,,,,5387,113.7026974,106.1850828,99.06857855,37.19294504,6.533685253
,,,,,,,5388,114.4435801,105.457188,97.93054953,36.94968653,6.490952028
,,,,,,,5389,113.9933514,105.6514757,96.23701823,35.95424713,6.316083171
,,,,,,,5390,112.9817615,105.5584365,96.53428702,37.12892964,6.522439667
,,,,,,,5391,115.081879,105.1862797,97.62427259,36.8792696,6.478581883
,,,,,,,5392,115.9623896,106.2370753,101.2365388,37.51622279,6.59047546
,,,,,,,5393,114.4521287,104.0260263,98.25484276,37.30497198,6.553365028
,,,,,,,5394,111.3575187,101.3333626,94.90981816,37.83629977,6.646703389
,,,,,,,5395,115.9623896,102.0366294,98.02063098,41.09468342,7.219103697
,,,,,,,5396,119.692449,106.4204173,100.5609279,48.31882085,8.488168036
,,,,,,,5397,120.7524812,105.7746158,98.32390521,48.67090553,8.550018757
,,,,,,,5398,121.7754692,103.8645759,98.81034505,48.72531861,8.559577505
,,,,,,,5399,121.0231883,102.6003375,97.66030518,46.04307352,8.088387467
,,,,,,,5400,119.9660057,100.361924,99.31480118,44.90039871,7.887653763
,,,,,,,5401,127.366284,97.33541378,94.57951951,36.39275259,6.393115433
,,,,,,,5402,126.5627113,95.1982488,90.72103063,34.87878847,6.127157332
,,,,,,,5403,125.9215628,94.49224552,92.23740175,34.2610399,6.018637431
,,,,,,,5404,126.0041997,93.56459004,93.27934388,32.83349657,5.767860871
,,,,,,,5405,125.995651,93.9887393,96.00580917,32.39499111,5.69082861
,,,,,,,5406,123.337022,96.51447973,100.6990528,32.7566781,5.754366169
,,,,,,,5407,118.8204871,98.39989159,98.27285905,31.81245101,5.588493781
,,,,,,,5408,117.4470046,99.99797654,100.5399089,31.10508088,5.464230059
,,,,,,,5409,114.8197205,102.6742215,99.179679,31.06347088,5.456920429
,,,,,,,5410,114.2868549,106.4340995,99.48895866,30.87782623,5.42430823
,,,,,,,5411,114.6943404,106.1850828,101.18249,32.01730028,5.624479655
,,,,,,,5412,115.5064618,105.457188,99.0986057,31.85086025,5.595241132
,,,,,,,5413,114.9308529,105.6514757,101.9421769,30.57695387,5.371453978
,,,,,,,5414,113.9107145,105.5584365,100.0774908,32.61584423,5.72962588
,,,,,,,5415,116.1419112,105.1862797,99.04755954,31.58519635,5.548571952
,,,,,,,5416,116.9141389,106.2370753,98.9004265,31.64601098,5.559255258
,,,,,,,5417,115.4124267,104.0260263,98.55811698,31.30993015,5.500215933
,,,,,,,5418,112.1468437,101.3333626,99.63008627,32.03650489,5.62785333
,,,,,,,5419,117.0566164,102.0366294,101.5788484,35.4485255,6.227243045
,,,,,,,5420,120.6555965,106.4204173,104.0080448,44.53551095,7.823553925
,,,,,,,5421,121.2312054,105.7746158,105.0439816,46.5968067,8.185661783
,,,,,,,5422,122.3396799,103.8645759,105.0139544,46.34074512,8.14067944
,,,,,,,5423,121.7241774,102.6003375,102.3895814,42.7814891,7.515424879
,,,,,,,5424,120.7524812,100.361924,96.31809154,42.28857055,7.428833869
,,,,,,,5425,109.3941796,85.16369827,91.27353021,37.16733888,6.529187019
,,,,,,,5426,107.5419728,82.57775602,89.63404777,35.6597763,6.264353477
,,,,,,,5427,107.8668214,82.42725144,87.90148117,35.25327854,6.192944008
,,,,,,,5428,108.955349,80.58288628,90.27362608,33.49925669,5.884814962
,,,,,,,5429,107.9238124,81.19585037,89.49592288,33.3072105,5.851078205
,,,,,,,5430,106.5275334,82.90339319,97.05976216,34.0177814,5.975904206
,,,,,,,5431,107.9665556,85.74108855,101.7590113,32.8623035,5.772921385
,,,,,,,5432,104.4958051,87.2570801,101.0503705,31.85726179,5.59636569
,,,,,,,5433,103.2733487,89.71988224,96.0118146,32.40779419,5.693077727
,,,,,,,5434,104.9745293,92.68071772,97.21290063,31.93087949,5.609298114
,,,,,,,5435,106.6415154,92.48369354,101.9061443,33.15677432,5.824651079
,,,,,,,5436,107.5904152,92.45632908,100.2906836,33.14717201,5.822964241
,,,,,,,5437,107.7955827,90.4942967,100.4408193,31.84125794,5.593554294
,,,,,,,5438,106.5674271,90.23433425,98.35092964,33.87694753,5.951163917
,,,,,,,5439,109.9099479,90.34926502,100.8912266,32.74067425,5.751554772
,,,,,,,5440,109.9070984,91.36175034,97.29697665,32.65745423,5.736935511
,,,,,,,5441,108.3740411,90.9211824,99.67512699,31.95328488,5.613234069
,,,,,,,5442,105.8806859,90.50250604,98.72326631,32.51982113,5.712757502
,,,,,,,5443,104.6382826,94.2459653,101.1764845,36.46637029,6.406047856
,,,,,,,5444,107.376699,96.73065903,107.6893735,45.28129031,7.954564998
,,,,,,,5445,109.4511705,97.05903265,105.4943888,47.1473391,8.282373819
,,,,,,,5446,109.1890121,94.17481769,106.3891979,46.88167521,8.235704639
,,,,,,,5447,109.9897353,91.83515565,104.185205,43.23919918,7.595830816
,,,,,,,5448,109.7161786,89.09597237,98.29988349,42.73347755,7.50699069
,,,,,,,5449,113.9620063,85.16369827,94.58852765,36.3703472,6.389179478
,,,,,,,5450,113.2524687,82.57775602,91.86206236,35.36850625,6.213186062
,,,,,,,5451,112.7537976,82.42725144,92.02721169,35.01962234,6.151897621
,,,,,,,5452,112.8193373,80.58288628,89.92831385,33.92815984,5.960160386
,,,,,,,5453,112.8506823,81.19585037,92.98808051,33.48965438,5.883128124
,,,,,,,5454,110.5283,82.90339319,97.9035251,34.2290322,6.013014638
,,,,,,,5455,106.5104362,85.74108855,95.4953476,32.36938495,5.686330376
,,,,,,,5456,105.4219085,87.2570801,94.72064711,32.19014184,5.654842736
,,,,,,,5457,103.0624821,89.71988224,90.76306864,32.11652414,5.641910312
,,,,,,,5458,102.5495633,92.68071772,90.1775392,31.92767872,5.608735835
,,,,,,,5459,102.942801,92.48369354,93.36041718,33.56007132,5.895498268
,,,,,,,5460,103.7834179,92.45632908,89.81721339,33.53446516,5.891000034
,,,,,,,5461,103.2761982,90.4942967,93.37242804,32.35018033,5.6829567
,,,,,,,5462,102.4868732,90.23433425,94.84676115,34.16181604,6.001206773
,,,,,,,5463,104.4872565,90.34926502,92.91601535,33.32641512,5.854451881
,,,,,,,5464,105.1625996,91.36175034,91.85305422,32.95192506,5.788665205
,,,,,,,5465,103.9971341,90.9211824,93.5826181,33.22719126,5.837021223
,,,,,,,5466,101.250169,90.50250604,95.65148879,33.27200204,5.844893133
,,,,,,,5467,105.7211111,94.2459653,96.31208611,36.53678723,6.418418
,,,,,,,5468,108.8869599,96.73065903,103.6867543,44.70515175,7.853354727
,,,,,,,5469,109.2545517,97.05903265,101.9962257,45.83502349,8.051839314
,,,,,,,5470,110.3174334,94.17481769,100.0564718,45.4733365,7.988301755
,,,,,,,5471,109.7418245,91.83515565,96.08688247,42.21815362,7.416463725
,,,,,,,5472,108.5849077,89.09597237,95.35422,41.59720428,7.307381545
,,,,,,,5473,121.7099296,87.06005593,96.21299651,40.56975717,7.126889895
,,,,,,,5474,119.7579887,85.36619534,89.1205835,39.42388158,6.925593912
,,,,,,,5475,120.0286958,84.39202027,91.18945418,38.63649221,6.787273209
,,,,,,,5476,121.0602325,83.17703787,88.86535271,37.44260508,6.577543037
,,,,,,,5477,119.7323427,83.94050654,91.28854378,36.79925035,6.464524901
,,,,,,,5478,118.321816,85.57142885,92.645771,36.58799954,6.427414469
,,,,,,,5479,119.6383076,88.55689234,93.50154479,34.46908994,6.055185584
,,,,,,,5480,115.7258771,90.69405732,94.6786091,33.04474738,5.804971304
,,,,,,,5481,114.4606774,93.515334,91.49573112,33.72651135,5.924736791
,,,,,,,5482,116.4724589,96.31471911,93.46851493,33.61768517,5.905619295
,,,,,,,5483,118.467143,95.92067076,93.81082445,35.71418939,6.273912225
,,,,,,,5484,119.6240599,95.69354568,97.36904181,35.51574166,6.239050909
,,,,,,,5485,119.9147138,94.42383435,97.27595765,34.47869225,6.056872422
,,,,,,,5486,118.5782754,94.27059332,94.93383988,35.73659478,6.27784818
,,,,,,,5487,122.168707,94.18849992,92.37252392,35.28208547,6.198004522
,,,,,,,5488,122.345379,95.78384842,88.48100518,36.08867946,6.339698901
,,,,,,,5489,120.7125875,94.72757995,89.26771653,35.0452285,6.156395855
,,,,,,,5490,117.7747027,94.41562501,92.03321712,35.90623558,6.307648982
,,,,,,,5491,116.2273977,97.63095003,95.54038833,39.63513239,6.962704345
,,,,,,,5492,119.079796,100.1512176,98.78932604,46.86247059,8.232330963
,,,,,,,5493,121.9179467,99.67233937,99.25174417,47.6242538,8.366153432
,,,,,,,5494,121.4876648,96.87021781,99.179679,47.78109152,8.393705117
,,,,,,,5495,122.3225826,95.31044312,93.89189775,44.99962257,7.905084421
,,,,,,,5496,122.0832205,92.15805637,92.35450763,43.95617162,7.721781375
,,,,,,,5497,118.17079,95.20645814,87.29793544,42.34618441,7.438954897
,,,,,,,5498,116.0450265,93.32378272,89.26771653,41.50118118,7.290513166
,,,,,,,5499,116.5209012,92.50832157,88.42995903,40.91864108,7.188178337
,,,,,,,5500,117.7291099,91.41921573,90.33067767,39.84318243,6.999252498
,,,,,,,5501,116.0906193,92.14711058,88.53505406,39.20943001,6.8879212
,,,,,,,5502,115.0077908,94.70295192,89.11157535,39.38547235,6.918846561
,,,,,,,5503,117.646473,96.53910775,91.88007865,36.57519647,6.425165352
,,,,,,,5504,113.4547866,98.22202255,95.39926072,35.49333627,6.235114954
,,,,,,,5505,112.3833563,101.2239047,92.19836645,36.33193796,6.382432126
,,,,,,,5506,114.7741278,104.0944374,96.26404266,36.12068715,6.345321694
,,,,,,,5507,117.0594659,103.4705276,95.0359322,38.6172876,6.783899533
,,,,,,,5508,118.1650909,103.0710063,96.48023815,38.5852799,6.778276741
,,,,,,,5509,118.6067709,103.1832007,93.93093305,37.54182894,6.594973695
,,,,,,,5510,117.1819965,103.3391781,92.18335287,38.70370838,6.799081074
,,,,,,,5511,121.0003919,102.8411448,95.00290233,38.31641523,6.731045281
,,,,,,,5512,121.0459847,103.9986618,92.58571669,38.78372763,6.813138056
,,,,,,,5513,119.4103437,101.8669697,95.17105438,38.08275904,6.689998893
,,,,,,,5514,116.4753084,99.88578222,95.28515755,38.40283602,6.746226821
,,,,,,,5515,113.6029632,100.8791124,102.2184267,42.38139288,7.445139969
,,,,,,,5516,116.2216986,105.6186383,100.8672049,49.20863485,8.644481676
,,,,,,,5517,119.6126617,105.2218535,98.61216585,49.30785872,8.661912334
,,,,,,,5518,118.9002745,102.934184,96.38715398,49.33026411,8.665848289
,,,,,,,5519,120.0115985,101.3744093,92.53166782,46.51998822,8.17216708
,,,,,,,5520,119.9232625,99.0840033,85.1990376,45.37411264,7.970871097
,,,,,,,5521,123.7957994,98.36705423,85.66746116,42.70467063,7.501930176
,,,,,,,5522,121.8809025,96.37492094,83.65564205,41.93648587,7.366983148
,,,,,,,5523,122.1943529,95.55398689,87.00066665,41.46917348,7.284890373
,,,,,,,5524,123.248686,94.44025303,89.27972739,40.43212407,7.102711886
,,,,,,,5525,121.7042305,95.18730301,90.50483515,39.79837165,6.991380588
,,,,,,,5526,120.4475795,97.86628446,89.70611294,39.86878859,7.003750732
,,,,,,,5527,121.8296107,99.79821592,93.87087875,37.06171347,6.510631802
,,,,,,,5528,117.8316937,101.6179531,95.24311954,36.05667176,6.334076108
,,,,,,,5529,116.4981048,104.7621305,97.69934047,36.57519647,6.425165352
,,,,,,,5530,118.5839745,107.7612762,94.59453308,36.26792257,6.371186541
,,,,,,,5531,120.6356497,107.1182112,97.47113413,38.92136073,6.837316065
,,,,,,,5532,121.7726197,106.688589,92.13230672,38.80613301,6.817074011
,,,,,,,5533,122.1544592,106.7487909,93.31237374,37.57383664,6.600596488
,,,,,,,5534,120.8237199,106.9075048,91.30956279,38.98537612,6.848561651
,,,,,,,5535,124.4597442,106.3383238,90.7750795,38.65249606,6.790084605
,,,,,,,5536,124.6478145,107.5533062,92.97907237,39.0301869,6.856433561
,,,,,,,5537,122.989377,105.3012105,94.02401722,38.56607528,6.774903065
,,,,,,,5538,119.7950328,103.1257353,95.29116298,39.00458074,6.851935326
,,,,,,,5539,118.0140648,104.0862281,97.37504724,42.97673606,7.549723915
,,,,,,,5540,120.8892595,108.9625764,100.9062402,49.90640267,8.76705856
,,,,,,,5541,124.2773731,108.5220084,99.55201567,49.91280421,8.768183118
,,,,,,,5542,123.7787021,106.1221445,98.45602467,49.94801268,8.77436819
,,,,,,,5543,124.5594784,104.5185867,95.29416569,47.17614603,8.287434333
,,,,,,,5544,124.2289308,102.2227078,93.69371856,46.28313126,8.130558413
,,,,,,,5545,125.8617223,98.36705423,92.45960266,42.34618441,7.438954897
,,,,,,,5546,123.8983831,96.37492094,94.279248,41.57799966,7.304007869
,,,,,,,5547,124.1890371,95.55398689,92.26442618,41.11068727,7.221915094
,,,,,,,5548,125.2718656,94.44025303,88.85334185,40.08003939,7.040861165
,,,,,,,5549,123.7530561,95.18730301,88.56808392,39.44628697,6.929529867
,,,,,,,5550,122.3396799,97.86628446,88.20775811,39.51350314,6.941337732
,,,,,,,5551,123.7017642,99.79821592,87.1297834,36.75443957,6.456652991
,,,,,,,5552,119.5699184,101.6179531,91.48372026,35.76540171,6.282908693
,,,,,,,5553,118.202135,104.7621305,90.19255278,36.28392641,6.373997937
,,,,,,,5554,120.3250489,107.7612762,92.15032301,35.97985328,6.320581405
,,,,,,,5555,122.4565114,107.1182112,93.50755022,38.6172876,6.783899533
,,,,,,,5556,123.60203,106.688589,93.17725156,38.50526065,6.764219759
,,,,,,,5557,124.0095155,106.7487909,91.27353021,37.27936582,6.548866794
,,,,,,,5558,122.6987231,106.9075048,93.34840632,38.68130299,6.795145119
,,,,,,,5559,126.4515789,106.3383238,95.51936933,38.3516237,6.737230353
,,,,,,,5560,126.6367995,107.5533062,97.31199023,38.72611377,6.803017029
,,,,,,,5561,124.8928756,105.3012105,96.87359382,38.26840369,6.722611092
,,,,,,,5562,121.6472395,103.1257353,98.97249166,38.71331069,6.800767912
,,,,,,,5563,119.8833688,104.0862281,99.86429804,42.65985985,7.494058266
,,,,,,,5564,122.8867933,108.9625764,102.341538,49.52871183,8.700709605
,,,,,,,5565,126.0640402,108.5220084,100.5218926,49.52551106,8.700147325
,,,,,,,5566,125.610962,106.1221445,100.6540121,49.55751876,8.705770118
,,,,,,,5567,126.4800743,104.5185867,96.77450423,46.78565212,8.21883626
,,,,,,,5568,126.1751726,102.2227078,94.91882631,45.90864119,8.064771737
,,,,,,,5569,122.9836779,101.1226562,91.96115196,41.93648587,7.366983148
,,,,,,,5570,120.8436668,98.87056045,91.15642432,40.85142491,7.176370472
,,,,,,,5571,121.2483027,98.16182072,90.80810937,39.66393932,6.967764858
,,,,,,,5572,122.5334492,97.18764565,89.04551562,38.78052686,6.812575777
,,,,,,,5573,120.6242515,97.63368648,90.96425055,37.94832671,6.666383163
,,,,,,,5574,119.5528211,100.2962492,92.24941261,38.11796751,6.696183965
,,,,,,,5575,122.1145655,102.2993283,94.02401722,35.08683851,6.163705486
,,,,,,,5576,117.4498541,104.0643365,98.71125545,33.88975061,5.953413034
,,,,,,,5577,116.3157337,106.9075048,96.987697,35.12524775,6.170452837
,,,,,,,5578,118.903124,110.8288331,93.33339275,35.66297707,6.264915756
,,,,,,,5579,121.3765324,110.5387697,93.32738732,37.71146974,6.624774497
,,,,,,,5580,122.5049537,109.7862469,90.62494375,37.74347744,6.630397289
,,,,,,,5581,123.1945445,109.9203328,89.39082785,37.43300277,6.575856199
,,,,,,,5582,121.8581061,109.8382393,88.1447011,37.72427282,6.627023614
,,,,,,,5583,125.8959168,109.3839892,92.41456194,37.26656274,6.546617676
,,,,,,,5584,125.9614565,110.5031959,90.93122069,38.18838444,6.70855411
,,,,,,,5585,124.1633911,108.158061,93.80782173,37.07131578,6.51231864
,,,,,,,5586,120.7895253,105.2355358,96.47123,37.14813426,6.525813343
,,,,,,,5587,117.6293757,105.8731279,100.8071506,40.47053331,7.109459237
,,,,,,,5588,120.4618272,110.4949866,102.467652,47.60504918,8.362779756
,,,,,,,5589,124.2944704,109.8327665,101.8791199,48.27721084,8.480858405
,,,,,,,5590,123.5678354,107.7941136,100.4408193,48.35402932,8.494353108
,,,,,,,5591,124.7874423,106.461464,98.38996494,45.674985,8.023725349
,,,,,,,5592,124.650664,104.1546393,95.12901636,43.47925692,7.638001762
,,,,,,,5593,121.2597009,102.468988,90.57389759,41.93648587,7.366983148
,,,,,,,5594,119.1595834,100.1977372,88.28282599,40.85142491,7.176370472
,,,,,,,5595,119.6183608,99.45616007,87.90148117,39.66393932,6.967764858
,,,,,,,5596,120.9291532,98.47924855,86.94962049,38.78052686,6.812575777
,,,,,,,5597,119.017106,98.91708004,89.04851833,37.94832671,6.666383163
,,,,,,,5598,117.8658882,101.5741699,90.24059622,38.11796751,6.696183965
,,,,,,,5599,120.4475795,103.5881948,92.95204793,35.08683851,6.163705486
,,,,,,,5600,115.8427086,105.2765825,94.79271228,33.88975061,5.953413034
,,,,,,,5601,114.6829422,108.1060685,92.30646419,35.12524775,6.170452837
,,,,,,,5602,117.2532352,112.0793893,92.91000992,35.66297707,6.264915756
,,,,,,,5603,119.6468563,111.8057446,94.5975358,37.71146974,6.624774497
,,,,,,,5604,120.6783929,111.0313302,93.47752307,37.74347744,6.630397289
,,,,,,,5605,121.3879306,111.2475095,92.03021441,37.43300277,6.575856199
,,,,,,,5606,120.0628904,111.1599432,94.5585005,37.72427282,6.627023614
,,,,,,,5607,124.1035506,110.7686313,93.79881359,37.26656274,6.546617676
,,,,,,,5608,124.1548425,111.8823651,95.21008967,38.18838444,6.70855411
,,,,,,,5609,122.3168835,109.5290209,88.92540702,37.07131578,6.51231864
,,,,,,,5610,118.9943096,106.6694339,88.70620881,37.14813426,6.525813343
,,,,,,,5611,115.8028149,107.3754372,89.28573282,40.47053331,7.109459237
,,,,,,,5612,118.6780097,112.0328697,93.94294391,47.60504918,8.362779756
,,,,,,,5613,122.3881222,111.3460215,89.35479527,48.27721084,8.480858405
,,,,,,,5614,121.7184783,109.3456789,91.0723483,48.35402932,8.494353108
,,,,,,,5615,122.9751293,108.0075564,86.28301775,45.674985,8.023725349
,,,,,,,5616,122.8184041,105.6241112,88.91940159,43.47925692,7.638001762
,,,,,,,5617,117.3159253,102.468988,86.3941182,41.63241274,7.313566617
,,,,,,,5618,115.574851,100.1977372,83.72170179,40.54415101,7.122391661
,,,,,,,5619,115.839859,99.45616007,85.97674081,39.31505541,6.906476417
,,,,,,,5620,116.9682804,98.47924855,83.21724565,38.51806373,6.766468876
,,,,,,,5621,115.3753826,98.91708004,82.7488221,37.62824973,6.610155235
,,,,,,,5622,114.1073333,101.5741699,88.10266308,37.70186743,6.623087659
,,,,,,,5623,115.5406564,103.5881948,91.12339445,34.72835229,6.100730206
,,,,,,,5624,111.873287,105.2765825,89.13259436,33.60808286,5.903932458
,,,,,,,5625,110.4570613,108.1060685,89.94633014,34.68994306,6.093982855
,,,,,,,5626,112.3263653,112.0793893,92.47161352,35.29168778,6.19969136
,,,,,,,5627,114.2811558,111.8057446,91.60683158,37.31777506,6.555614145
,,,,,,,5628,115.2357547,111.0313302,94.72364983,37.31137352,6.554489586
,,,,,,,5629,115.6603374,111.2475095,92.9850778,37.00089885,6.499948496
,,,,,,,5630,114.4777747,111.1599432,89.30374911,37.30497198,6.553365028
,,,,,,,5631,118.0368612,110.7686313,87.38201147,36.8792696,6.478581883
,,,,,,,5632,118.1736395,111.8823651,83.43944657,37.833099,6.646141109
,,,,,,,5633,116.5351489,109.5290209,84.56546472,36.80885266,6.466211739
,,,,,,,5634,113.2838137,106.6694339,88.08164408,36.92728114,6.487016073
,,,,,,,5635,111.5341907,107.3754372,94.01200636,40.10884632,7.045921679
,,,,,,,5636,114.3723414,112.0328697,97.18887891,47.29777528,8.308800945
,,,,,,,5637,117.5438892,111.3460215,98.46803553,48.01154695,8.434189225
,,,,,,,5638,117.1762974,109.3456789,93.57661267,48.08516465,8.447121649
,,,,,,,5639,118.0767548,108.0075564,89.42986315,45.44773034,7.98380352
,,,,,,,5640,117.7633045,105.6241112,84.20814163,43.2584038,7.599204492
,,,,,,,5641,126.6225518,100.6410415,80.55083466,40.92504262,7.189302895
,,,,,,,5642,124.7532478,98.32600753,79.0044364,39.83678089,6.99812794
,,,,,,,5643,125.0467513,97.60632201,77.95648884,38.63009068,6.78614865
,,,,,,,5644,126.2122168,96.63761983,75.71646339,37.86190592,6.651201623
,,,,,,,5645,124.4796911,97.06724199,80.16948985,36.99449731,6.498823938
,,,,,,,5646,123.1090581,99.6914945,79.02545541,37.02330424,6.503884451
,,,,,,,5647,124.5224343,101.6808913,88.92540702,34.04338756,5.98040244
,,,,,,,5648,120.4133849,103.3145501,90.42376184,32.93272044,5.785291529
,,,,,,,5649,118.934469,106.1385632,89.16262151,33.96336831,5.966345458
,,,,,,,5650,121.0231883,109.9969533,93.02111038,34.55230995,6.069804846
,,,,,,,5651,123.1489518,109.7315179,92.62174928,36.58799954,6.427414469
,,,,,,,5652,124.2004353,108.9406848,88.87736357,36.59120031,6.427976748
,,,,,,,5653,124.7019559,109.1568641,92.46560809,36.30313103,6.377371613
,,,,,,,5654,123.425358,109.0747707,89.88327312,36.6136057,6.431912703
,,,,,,,5655,127.2437534,108.6670401,90.50183243,36.22631256,6.36387691
,,,,,,,5656,127.423275,109.750673,89.69109936,37.16093734,6.52806246
,,,,,,,5657,125.6537052,107.435639,91.32457636,36.14629331,6.349819928
,,,,,,,5658,122.1459106,104.6417268,90.72703606,36.25511949,6.368937423
,,,,,,,5659,120.2053678,105.4681338,95.04494034,39.36306696,6.914910606
,,,,,,,5660,123.2743319,109.9723252,99.06557583,46.4591736,8.161483773
,,,,,,,5661,126.8134716,109.1732828,95.30017112,47.15374064,8.283498378
,,,,,,,5662,126.3831897,107.1893588,94.75067427,47.22415758,8.295868522
,,,,,,,5663,127.3434876,105.8649185,91.17143789,44.69554944,7.851667889
,,,,,,,5664,127.0015418,103.6292415,89.62203691,42.52862829,7.471004816
,,,,,,,5665,132.8459664,106.9895982,87.09375082,42.78468987,7.515987158
,,,,,,,5666,130.8683795,104.5623699,85.90467565,41.70603045,7.32649904
,,,,,,,5667,131.1818299,103.8481572,86.68538157,40.39051406,7.095402255
,,,,,,,5668,132.4242332,102.8739822,87.8864676,39.75996241,6.984633237
,,,,,,,5669,130.6518138,103.3172865,87.97054362,38.7869284,6.813700335
,,,,,,,5670,129.292579,106.2863314,91.44468497,38.49245757,6.761970641
,,,,,,,5671,130.8227868,108.0732311,96.7895178,35.10604313,6.167079161
,,,,,,,5672,126.6481977,109.701417,93.6216534,33.84173906,5.944978845
,,,,,,,5673,125.1379368,112.6540431,92.54067597,34.88519001,6.128281891
,,,,,,,5674,127.2921958,116.7395583,93.45650407,35.56375321,6.247485099
,,,,,,,5675,129.4236583,116.4029753,92.24340718,37.95152748,6.666945443
,,,,,,,5676,130.5492301,115.5492039,93.49854208,37.91311824,6.660198091
,,,,,,,5677,130.9937597,116.0964932,92.37852935,37.71467051,6.625336776
,,,,,,,5678,129.6174276,116.082811,97.00571329,37.86830746,6.652326181
,,,,,,,5679,133.5612032,115.543731,94.47442448,37.70186743,6.623087659
,,,,,,,5680,133.7293266,116.5835808,93.13521355,38.87654995,6.829444155
,,,,,,,5681,131.9113144,113.8991264,95.31818741,37.73387513,6.628710452
,,,,,,,5682,128.295237,110.5305604,95.73856753,37.91631901,6.660760371
,,,,,,,5683,126.3375969,110.754949,98.9004265,41.00186109,7.202797598
,,,,,,,5684,129.4464547,116.0499737,103.5246077,47.95713386,8.424630477
,,,,,,,5685,133.1822132,115.3166059,101.7560085,48.37643471,8.498289063
,,,,,,,5686,132.6692944,113.3983567,100.0504664,48.55567781,8.529776703
,,,,,,,5687,133.5868491,112.0191875,95.51336389,46.29273357,8.132245251
,,,,,,,5688,133.259151,109.8382393,94.29726429,43.91456161,7.714471745
,,,,,,,5689,135.3507199,106.4286266,90.40874826,42.13813437,7.402406743
