Date,NR,WR,SR,ER,NER,TOTAL
5-Mar-19,41139,47520,45762,16901,2282,153604
6-Mar-19,41130,47235,45628,16692,2420,153105
7-Mar-19,41529,47781,45489,17014,2450,154263
8-Mar-19,42045,47188,45612,17029,2329,154203
9-Mar-19,41034,47394,45059,17214,2443,153144
10-Mar-19,38585,45008,42803,16773,2338,145507
11-Mar-19,40949,47862,46561,17516,2454,155342
12-Mar-19,41737,48609,45241,17917,2442,155946
13-Mar-19,42376,47565,46415,17810,2443,156609
14-Mar-19,40886,47261,47162,17886,2479,155674
15-Mar-19,41330,47387,46148,17794,2455,155114
16-Mar-19,41852,48012,45912,20816,2317,158909
17-Mar-19,39952,44606,43170,17040,2382,147150
18-Mar-19,42194,47983,46726,19617,2381,158901
19-Mar-19,42642,48418,46861,20031,2374,160326
20-Mar-19,40425,44818,47047,19856,2452,154598
21-Mar-19,36025,36992,45714,18217,2259,139207
22-Mar-19,38345,45455,47572,18359,2257,151988
23-Mar-19,40778,47813,46483,19569,2396,157039
24-Mar-19,39362,45629,42644,19742,2366,149743
25-Mar-19,41093,48678,46648,20613,2306,159338
26-Mar-19,41216,50053,47131,19254,2173,159827
27-Mar-19,41407,49600,46904,20805,2314,161030
28-Mar-19,42074,49826,46713,21103,2447,162163
29-Mar-19,43293,50027,47147,20879,2576,163922
30-Mar-19,41417,49952,46363,21269,2459,161460
31-Mar-19,39242,45950,43187,19230,1752,149361
1-Apr-19,42598,49285,46230,19523,2228,159864
2-Apr-19,46342,50278,46949,21407,1939,166915
3-Apr-19,46795,50939,47984,21979,2313,170010
4-Apr-19,47209,50199,46189,22617,2305,168519
5-Apr-19,46277,49836,46222,21465,2377,166177
6-Apr-19,46898,49578,43116,15768,2379,157739
7-Apr-19,40928,47212,41607,18793,2195,150735
8-Apr-19,46336,50742,44644,18850,2230,162802
9-Apr-19,48028,50508,45307,14823,2269,160935
10-Apr-19,48004,50898,45481,20142,2460,166985
11-Apr-19,47675,50588,44531,20208,2514,165516
12-Apr-19,48356,50439,45280,20635,2593,167303
13-Apr-19,48189,49425,45732,19450,2620,165416
14-Apr-19,46535,46848,42470,20432,2385,158670
15-Apr-19,48045,48576,45381,20761,2170,164933
16-Apr-19,38579,46137,45877,21009,2322,153924
17-Apr-19,38165,46542,43897,20402,2074,151080
18-Apr-19,43081,47990,39753,21125,2389,154338
19-Apr-19,44267,47365,41839,20055,2429,155955
20-Apr-19,45216,48453,40518,21104,2161,157452
21-Apr-19,43874,46670,39063,16779,2328,148714
22-Apr-19,47645,50357,40828,20259,2435,161524
23-Apr-19,49837,47919,42232,20654,2605,163247
24-Apr-19,47698,50853,43941,21899,2638,167029
25-Apr-19,50958,51370,44505,22527,2733,172093
26-Apr-19,52129,51580,43411,21820,2549,171489
27-Apr-19,50974,51831,43411,21820,2549,170585
28-Apr-19,48941,49191,40163,21518,2104,161917
29-Apr-19,52255,51158,42381,21923,2420,170137
30-Apr-19,52619,51122,42302,21112,2405,169560
1-May-19,51475,46853,38357,20354,2236,159275
2-May-19,44491,50055,42719,20980,2493,160738
3-May-19,47791,48353,43853,14655,2351,157003
4-May-19,49941,48786,42914,18216,1419,161276
5-May-19,48479,46846,40659,18725,2195,156904
6-May-19,51369,49901,44591,20017,2395,168273
7-May-19,52026,49569,42109,21249,2466,167419
8-May-19,53780,49667,42532,21737,2386,170102
9-May-19,54014,50416,44044,22000,2390,172864
10-May-19,45651,50622,44232,22119,2438,165062
11-May-19,53987,50025,42729,20792,2310,169843
12-May-19,49553,47123,40886,20621,2187,160370
13-May-19,45899,49618,42029,20228,1864,159638
14-May-19,52783,49622,43465,20043,2334,168247
15-May-19,52145,49582,41474,19421,2374,164996
16-May-19,52067,50116,44172,21573,2545,170473
17-May-19,43471,50202,43299,22033,2293,161298
18-May-19,49664,49617,43627,22084,2411,167403
19-May-19,48037,48393,41345,21605,2420,161800
20-May-19,51707,51951,43436,22032,2591,171717
21-May-19,52349,51656,42436,21721,2572,170734
22-May-19,53794,51115,43385,21222,2619,172135
23-May-19,46683,51395,42143,20551,2424,163196
24-May-19,52009,51156,43082,21496,2263,170006
25-May-19,52169,51165,42508,18162,2376,166380
26-May-19,50380,49544,39967,20250,2495,162636
27-May-19,53530,51613,43142,21552,2460,172297
28-May-19,54812,51413,44278,20474,2645,173622
29-May-19,55876,51761,43693,22349,2702,176381
30-May-19,56513,51494,43549,20641,2601,174798
31-May-19,56432,50970,43386,19749,2408,172945
1-Jun-19,55018,51120,44145,21380,2482,174145
2-Jun-19,53424,47839,36710,17663,2544,158180
3-Jun-19,56183,50514,40212,19374,2311,168594
4-Jun-19,56703,51146,42188,20575,2485,173097
5-Jun-19,55779,50642,39873,19291,2659,168244
6-Jun-19,49963,51005,38749,20334,2745,162796
7-Jun-19,55835,49176,40973,19649,2549,168182
8-Jun-19,54746,50874,41190,20144,2647,169601
9-Jun-19,54835,47063,37481,20255,2602,162236
10-Jun-19,57100,49311,41601,19621,2639,170272
11-Jun-19,58158,50642,42951,21079,2780,175610
12-Jun-19,45592,46860,42001,18285,2733,155471
13-Jun-19,59878,46115,41428,20586,2782,170789
14-Jun-19,59914,48708,43115,21070,2685,175492
15-Jun-19,55528,46558,42954,19482,2642,167164
16-Jun-19,53200,44814,40011,19933,2540,160498
17-Jun-19,47761,46830,42282,21205,2632,160710
18-Jun-19,54143,47446,44039,20715,2796,169139
19-Jun-19,54553,47894,43838,19983,2836,169104
20-Jun-19,52341,48777,41807,20199,2765,165889
21-Jun-19,59075,49106,40445,18614,2739,169979
22-Jun-19,57384,47458,40445,18234,2823,166344
23-Jun-19,52861,44947,36925,19707,2725,157165
24-Jun-19,54587,47271,41707,20658,2687,166910
25-Jun-19,57920,47941,41490,22369,2684,172404
26-Jun-19,60446,47082,40660,21073,2608,171869
27-Jun-19,60858,47305,41658,20873,2696,173390
28-Jun-19,61992,44798,42562,20944,2512,172808
29-Jun-19,60121,44841,41010,21404,2832,170208
30-Jun-19,59498,41420,36707,19793,2739,160157
1-Jul-19,60971,43678,40454,19394,2752,167249
2-Jul-19,61149,42868,40595,18933,2812,166357
3-Jul-19,62627,43546,42143,19180,2811,170307
4-Jul-19,56715,43858,42025,19006,2846,164450
5-Jul-19,56661,42875,41059,19843,2880,163318
6-Jul-19,55806,42574,41051,19112,2325,160868
7-Jul-19,54296,41390,38126,17912,2474,154198
8-Jul-19,57970,44095,41957,19510,2550,166082
9-Jul-19,54594,45581,40625,19591,2632,163023
10-Jul-19,55433,46061,39725,18418,2549,162186
11-Jul-19,55690,46698,40459,17694,2515,163056
12-Jul-19,55643,47220,41492,19435,2374,166164
13-Jul-19,54148,48165,39757,19843,2580,164493
14-Jul-19,51006,45905,37939,20151,2278,157279
15-Jul-19,48725,49049,40667,20988,2397,161826
16-Jul-19,49017,49337,41780,20677,2632,163443
17-Jul-19,50223,49926,41446,21600,2652,165847
18-Jul-19,51010,49827,40413,22130,2627,166007
19-Jul-19,53172,48644,38792,21489,2747,164844
20-Jul-19,53529,49386,39760,21595,2795,167065
21-Jul-19,52058,46486,36766,21579,2619,159508
22-Jul-19,56382,49840,39735,22119,2619,170695
23-Jul-19,59193,50648,39146,20825,2548,172360
24-Jul-19,55962,48778,41803,20371,2642,169556
25-Jul-19,53510,46532,40533,20340,2654,163569
26-Jul-19,52217,44894,39171,20289,2784,159355
27-Jul-19,49630,44951,38701,20093,2731,156106
28-Jul-19,49838,42268,35774,19390,2621,149891
29-Jul-19,55248,43636,39844,19582,2729,161039
30-Jul-19,55000,42505,40041,21489,2702,161737
31-Jul-19,55338,42294,39684,21905,2739,161960
1-Aug-19,55338,42294,39684,21905,2739,161960
2-Aug-19,54206,42345,39245,21774,2838,160408
3-Aug-19,54130,42290,37586,21630,2842,158478
4-Aug-19,54081,40483,35781,21763,2732,154840
5-Aug-19,56997,43153,37690,22096,2930,162866
6-Aug-19,53329,44240,38007,19822,2912,158310
7-Aug-19,56014,43078,35973,20611,2643,158319
8-Aug-19,56550,42529,36165,19684,2851,157779
9-Aug-19,54193,41739,36708,21785,2841,157266
10-Aug-19,55284,41838,37935,22288,2859,160204
11-Aug-19,53621,40959,36209,20804,2772,154365
12-Aug-19,58142,43398,38963,19907,2412,162822
13-Aug-19,55338,43780,39214,20585,2693,161610
14-Aug-19,54901,42823,39528,20891,2617,160760
15-Aug-19,47619,34473,37141,20243,2487,141963
16-Aug-19,52026,41772,40121,21033,2824,157776
17-Aug-19,45512,44562,38192,21273,2858,152397
18-Aug-19,43515,42754,36364,19679,2657,144969
19-Aug-19,50195,44964,38953,21141,2758,158011
20-Aug-19,52839,45767,39087,22041,2855,162589
21-Aug-19,54493,45774,38831,22131,2927,164156
22-Aug-19,54199,45834,38672,22507,2934,164146
23-Aug-19,58356,45568,38017,21887,2759,166587
24-Aug-19,55429,43017,38189,21224,2871,160730
25-Aug-19,51731,42448,35978,20628,2867,153652
26-Aug-19,57180,44853,39917,21625,2930,166505
27-Aug-19,58609,44767,41494,21815,2925,169610
28-Aug-19,59474,46091,41363,22299,2826,172053
29-Aug-19,60142,46942,41733,22371,2944,174132
30-Aug-19,59424,45898,41436,22866,2913,172537
31-Aug-19,59556,45585,40406,23016,2873,171436
1-Sep-19,53195,42155,36358,21963,2860,156531
2-Sep-19,57109,42657,35835,22189,2800,160590
3-Sep-19,58288,44404,38122,22113,2887,165814
4-Sep-19,58624,43914,39067,21921,2922,166448
5-Sep-19,57961,45086,40411,22491,2897,168846
6-Sep-19,58936,44234,40437,22336,2884,168827
7-Sep-19,56800,43664,39784,21350,2921,164519
8-Sep-19,55761,41076,38239,20611,2704,158391
9-Sep-19,59790,43711,42190,22631,2770,171092
10-Sep-19,60284,43010,41016,20605,2791,167706
11-Sep-19,60701,43327,40247,22369,2911,169555
12-Sep-19,60384,39703,39181,21863,2695,163826
13-Sep-19,60107,43067,40188,22434,2667,168463
14-Sep-19,59141,43494,39879,22414,2691,167619
15-Sep-19,56669,42455,37711,22327,2650,161812
16-Sep-19,58896,45195,39574,22771,2729,169165
17-Sep-19,58759,44408,39308,21679,2759,166913
18-Sep-19,58521,44953,39955,21509,2766,167704
19-Sep-19,56749,45099,38283,22766,2917,165814
20-Sep-19,56477,45505,39016,22635,2917,166550
21-Sep-19,54594,45517,38700,21696,2864,163371
22-Sep-19,51633,43492,36783,20900,2487,155295
23-Sep-19,54472,45713,39160,21819,2508,163672
24-Sep-19,55112,45709,38776,20656,2323,162576
25-Sep-19,55337,43966,37251,19946,2459,158959
26-Sep-19,52138,43510,37759,19217,2691,155315
27-Sep-19,51361,43356,37881,19663,2665,154926
28-Sep-19,45156,42812,36728,17621,2586,144903
29-Sep-19,42124,40045,36075,17021,2430,137695
30-Sep-19,45496,42852,37630,18165,2392,146535
1-Oct-19,46345,43786,39193,19667,2532,151523
2-Oct-19,44806,43295,37446,20317,2692,148556
3-Oct-19,43726,45902,38789,20523,2743,151683
4-Oct-19,46614,45177,39159,21382,2672,155004
5-Oct-19,46829,45961,37670,20428,2726,153614
6-Oct-19,44937,42784,36329,19212,2571,145833
7-Oct-19,46693,44562,35653,18297,2416,147621
8-Oct-19,42153,39610,36059,16472,2056,136350
9-Oct-19,47729,45958,38805,17603,2272,152367
10-Oct-19,48195,47417,38863,19599,2467,156541
11-Oct-19,48371,46952,39492,20711,2628,158154
12-Oct-19,48191,47575,38538,20475,2646,157425
13-Oct-19,45175,45517,35554,20042,2606,148894
14-Oct-19,48522,49134,40056,20073,2730,160515
15-Oct-19,48419,49193,38764,20513,2660,159549
16-Oct-19,49186,49364,38122,20234,2717,159623
17-Oct-19,49013,50113,37351,20211,2733,159421
18-Oct-19,46959,47944,37804,21222,2735,156664
19-Oct-19,47443,47430,35874,20098,2754,153599
20-Oct-19,43117,43747,33073,20037,2627,142601
21-Oct-19,44599,44996,36707,20444,2553,149299
22-Oct-19,45204,46819,35962,20571,2659,151215
23-Oct-19,43932,45515,35538,19221,2524,146730
24-Oct-19,46595,44560,35732,18004,2301,147192
25-Oct-19,45112,43637,35635,18174,2218,144776
26-Oct-19,43142,40066,33691,18285,2275,137459
27-Oct-19,36869,34586,29524,18246,2196,121421
28-Oct-19,37616,34268,32972,18560,2354,125770
29-Oct-19,41014,36269,33581,18645,2389,131898
30-Oct-19,43121,40272,34740,18673,2526,139332
31-Oct-19,42134,41012,34052,18983,2485,138666
1-Nov-19,42845,42327,34965,19510,2442,142089
2-Nov-19,42233,42240,35307,19196,2490,141466
3-Nov-19,40211,40923,33829,18809,2316,136088
4-Nov-19,44188,44465,37837,19864,2451,148805
5-Nov-19,43366,45008,38626,19444,2404,148848
6-Nov-19,42092,45455,38818,18945,2452,147762
7-Nov-19,41044,44573,38584,18158,2450,144809
8-Nov-19,41751,44237,38398,18288,2354,145028
9-Nov-19,43137,44864,37406,16734,2335,144476
10-Nov-19,40302,43114,34692,17601,2184,137893
11-Nov-19,42187,46333,38445,17856,2318,147139
12-Nov-19,42618,46014,38879,18359,2341,148211
13-Nov-19,42403,46477,39351,18055,2377,148663
14-Nov-19,41686,46014,39167,17957,2410,147234
15-Nov-19,42612,46445,40169,18289,2425,149940
16-Nov-19,41898,47510,39189,18073,2374,149044
17-Nov-19,40301,44045,35942,16862,2213,139363
18-Nov-19,43318,47269,39326,17992,2324,150229
19-Nov-19,43471,47787,40137,17851,2357,151603
20-Nov-19,43782,47733,39510,18301,2318,151644
21-Nov-19,43761,48568,39112,18595,2355,152391
22-Nov-19,43968,47963,39388,18572,2349,152240
23-Nov-19,43243,47722,37133,18400,2334,148832
24-Nov-19,40428,45508,34490,17620,2199,140245
25-Nov-19,43415,48575,38436,17964,2331,150721
26-Nov-19,42015,48524,38032,18251,2383,149205
27-Nov-19,42224,48291,38299,17805,2373,148992
28-Nov-19,40821,48252,37475,18293,2328,147169
29-Nov-19,42431,48284,37410,18552,2348,149025
30-Nov-19,42371,47693,35990,18165,2356,146575
1-Dec-19,38535,44946,32015,17649,2215,135360
2-Dec-19,42531,47325,35163,18377,2286,145682
3-Dec-19,43442,47512,36249,18506,2314,148023
4-Dec-19,44302,48022,36574,18018,2394,149310
5-Dec-19,44633,48497,36745,17909,2374,150158
6-Dec-19,44492,47480,36493,18163,2345,148973
7-Dec-19,44580,47660,36547,17794,2315,148896
8-Dec-19,41678,45239,33696,17346,2262,140221
9-Dec-19,43960,47584,38340,17867,2316,150067
10-Dec-19,45092,49133,38185,18102,2212,152724
11-Dec-19,45451,49147,38836,18038,2296,153768
12-Dec-19,41659,46496,38332,18002,2150,146639
13-Dec-19,40678,46838,38311,17140,2189,145156
14-Dec-19,43050,46982,36731,17903,2219,146885
15-Dec-19,41300,44002,33994,16918,2203,138417
16-Dec-19,45422,46915,38293,17296,2309,150235
17-Dec-19,45701,47350,39222,17787,2268,152328
18-Dec-19,46721,48209,38637,17834,2353,153754
19-Dec-19,47100,47763,39306,17976,2302,154447
20-Dec-19,46847,47777,39188,17799,2397,154008
21-Dec-19,46872,48058,38839,17878,2405,154052
22-Dec-19,44436,45325,36290,17852,2335,146238
23-Dec-19,48874,48017,38618,18055,2407,155971
24-Dec-19,48501,48324,39385,18234,2436,156880
25-Dec-19,48658,46824,37738,17828,2368,153416
26-Dec-19,50216,47192,39550,17507,2356,156821
27-Dec-19,50716,47726,39097,17393,2385,157317
28-Dec-19,50017,47409,38016,17331,2410,155183
29-Dec-19,47987,46085,35824,18017,2306,150219
30-Dec-19,50399,47898,38024,17962,2408,156691
31-Dec-19,50453,46564,38605,18764,2426,156812
